Year,Town,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2006,Essex Junction,25000 - 29999,376,530.0,52.0,273.0,6.0,45.0,10324862.0,5931644.0,5866223.0,201366.30410000007
2006,Essex Junction,30000 - 34999,328,488.0,53.0,225.0,7.0,43.0,10592581.0,6484824.0,6443743.0,226034.4943
2006,Essex Junction,35000 - 39999,294,455.0,63.0,187.0,4.0,40.0,11009922.0,7105894.0,7070727.0,247322.8247
2006,Essex Junction,40000 - 44999,226,382.0,62.0,126.0,3.0,35.0,9618596.0,6300562.0,6290964.0,231706.7639
2006,Essex Junction,45000 - 49999,222,392.0,79.0,115.0,3.0,25.0,10515237.0,6883123.0,6840267.0,264449.2617
2006,Essex Junction,50000 - 59999,348,747.0,166.0,150.0,2.0,30.0,19169373.0,12498498.0,12361626.0,487739.3467
2006,Essex Junction,60000 - 74999,461,1098.0,309.0,123.0,6.0,23.0,30897021.0,21096306.0,20852184.0,813130.9163
2006,Essex Junction,75000 - 99999,608,1674.0,502.0,76.0,7.0,23.0,52514153.0,37277380.0,36782098.0,1563599.763
2006,Essex Junction,100000 - 149999,440,1361.0,395.0,33.0,2.0,10.0,52363875.0,38747601.0,38093094.0,1900650.7604000003
2006,Essex Junction,150000 +,195,626.0,179.0,14.0,0.0,2.0,52611431.0,44231505.0,40772999.0,2804364.7579
2006,Essex Town,Loss or None,48,58.0,16.0,32.0,0.0,0.0,-1079398.0,0.0,0.0,480.0
2006,Essex Town,0.01 - 4999,380,119.0,14.0,362.0,1.0,3.0,1006866.0,68159.0,53526.0,1877.0
2006,Essex Town,5000 - 9999,278,151.0,14.0,250.0,0.0,14.0,2003747.0,346677.0,327459.0,11461.0
2006,Essex Town,10000 - 14999,202,257.0,18.0,167.0,0.0,17.0,2528234.0,769282.0,731116.0,24128.90570000001
2006,Essex Town,15000 - 19999,173,255.0,40.0,120.0,3.0,10.0,3034522.0,1030196.0,1008653.0,32334.087199999994
2006,Essex Town,20000 - 24999,173,291.0,42.0,107.0,3.0,21.0,3885439.0,1573945.0,1544929.0,55536.7892
2006,Essex Town,25000 - 29999,161,260.0,30.0,103.0,2.0,26.0,4414239.53,2197965.5300000003,2165112.5300000003,74939.3327
2006,Essex Town,30000 - 34999,187,294.0,39.0,115.0,5.0,28.0,6073443.0,3514445.0,3463843.0,125070.9735
2006,Essex Town,35000 - 39999,149,253.0,48.0,83.0,0.0,18.0,5579861.0,3254306.0,3207684.0,115297.6222
2006,Essex Town,40000 - 44999,176,306.0,65.0,90.0,3.0,18.0,7452939.0,4487557.0,4406110.0,156769.83200000002
2006,Essex Town,45000 - 49999,159,306.0,61.0,77.0,2.0,19.0,7570742.0,4759355.0,4742766.0,172083.33459999994
2006,Essex Town,50000 - 59999,329,738.0,180.0,109.0,4.0,36.0,18029045.0,11392979.0,11291675.0,432291.76110000006
2006,Essex Town,60000 - 74999,454,1157.0,328.0,95.0,5.0,26.0,30757098.0,20499698.0,20264401.0,799560.9722999998
2006,Essex Town,75000 - 99999,613,1815.0,527.0,59.0,3.0,24.0,53249164.0,36906633.0,36361696.0,1554331.1924
2006,Essex Town,100000 - 149999,576,1797.0,526.0,37.0,1.0,12.0,69396991.0,50899403.0,50093164.0,2522191.4007
2006,Essex Town,150000 +,413,1381.0,385.0,15.0,1.0,12.0,131343914.0,111731325.0,100646155.0,7278022.4121
2006,Jericho ID,Loss or None,9,11.0,2.0,6.0,0.0,1.0,-433794.0,0.0,0.0,0.0
2006,Jericho ID,0.01 - 4999,34,16.0,3.0,29.0,0.0,2.0,100626.0,7202.0,5565.0,198.0
2006,Jericho ID,5000 - 9999,22,12.0,2.0,20.0,0.0,0.0,173699.0,35031.0,29405.0,1066.0
2006,Jericho ID,10000 - 14999,10,18.0,5.0,5.0,0.0,0.0,131448.0,22832.0,22832.0,826.0
2006,Jericho ID,15000 - 19999,10,11.0,0.0,9.0,1.0,0.0,180038.0,86787.0,86513.0,2982.7768
2006,Jericho ID,20000 - 24999,9,11.0,1.0,7.0,0.0,1.0,201966.0,111814.0,110514.0,3319.7083
2006,Jericho ID,25000 - 29999,15,23.0,4.0,8.0,1.0,2.0,413159.0,189003.0,191266.0,8053.0
2006,Jericho ID,30000 - 34999,16,40.0,7.0,6.0,1.0,2.0,518490.0,211701.0,211623.0,7648.0
2006,Jericho ID,35000 - 39999,14,24.0,6.0,6.0,1.0,1.0,517081.0,258918.0,258795.0,9056.0
2006,Jericho ID,40000 - 44999,6,15.0,3.0,2.0,1.0,0.0,254548.0,128019.0,125466.0,4607.0
2006,Jericho ID,45000 - 49999,16,42.0,11.0,2.0,0.0,3.0,765864.0,440195.0,436441.0,15485.0
2006,Jericho ID,50000 - 59999,42,127.0,28.0,6.0,0.0,8.0,2329126.0,1271161.0,1266120.0,46068.0935
2006,Jericho ID,60000 - 74999,43,131.0,37.0,4.0,0.0,2.0,2930176.0,1867363.0,1827498.0,67916.5734
2006,Jericho ID,75000 - 99999,67,205.0,61.0,4.0,1.0,1.0,5852925.0,4073568.0,4045509.0,174152.0
2006,Jericho ID,100000 - 149999,87,248.0,83.0,4.0,0.0,0.0,10401072.0,7825398.0,7727552.0,395877.7792
2006,Jericho ID,150000 +,48,163.0,47.0,0.0,0.0,1.0,12989649.0,11026835.0,9225876.0,568636.0
2006,Mt. Holly,Loss or None,8,16.0,3.0,4.0,0.0,1.0,-258502.0,0.0,0.0,0.0
2006,Mt. Holly,0.01 - 4999,63,48.0,5.0,54.0,0.0,4.0,178390.0,3540.0,6104.0,212.0
2006,Mt. Holly,5000 - 9999,62,67.0,10.0,46.0,1.0,5.0,450585.0,50332.0,49668.0,1596.9475
2006,Mt. Holly,10000 - 14999,50,83.0,10.0,28.0,3.0,9.0,614271.0,114362.0,113166.0,3969.7849
2006,Mt. Holly,15000 - 19999,42,60.0,11.0,27.0,1.0,3.0,745589.0,254005.0,251998.0,8946.6414
2006,Mt. Holly,20000 - 24999,47,85.0,15.0,23.0,2.0,7.0,1057048.0,418928.0,415853.0,14036.8795
2006,Mt. Holly,25000 - 29999,37,76.0,14.0,19.0,1.0,3.0,1005432.0,437167.0,435093.0,14458.5688
2006,Mt. Holly,30000 - 34999,27,65.0,18.0,8.0,0.0,1.0,865700.0,373725.0,363961.0,13390.0
2006,Mt. Holly,35000 - 39999,31,66.0,16.0,11.0,1.0,3.0,1150737.0,639814.0,633253.0,22471.9458
2006,Mt. Holly,40000 - 44999,33,80.0,22.0,6.0,1.0,4.0,1415200.0,733223.0,726160.0,24770.873
2006,Mt. Holly,45000 - 49999,20,42.0,11.0,6.0,1.0,2.0,956932.0,578024.0,577374.0,19633.7922
2006,Mt. Holly,50000 - 59999,50,102.0,33.0,13.0,1.0,3.0,2729217.0,1763102.0,1677061.0,62312.0606
2006,Mt. Holly,60000 - 74999,65,162.0,50.0,10.0,4.0,1.0,4378702.0,3031413.0,2990756.0,118074.0
2006,Mt. Holly,75000 - 99999,63,162.0,59.0,2.0,0.0,2.0,5372299.0,3741270.0,3707599.0,151721.6239
2006,Mt. Holly,100000 - 149999,30,77.0,26.0,3.0,0.0,1.0,3499114.0,2592349.0,2520457.0,127987.0
2006,Mt. Holly,150000 +,20,46.0,15.0,3.0,0.0,2.0,6378704.01,5320511.0,4665065.0,270313.145
2006,Mt. Tabor,Loss or None,*,,,,,,,,,
2006,Mt. Tabor,0.01 - 9999,6,5.0,1.0,4.0,0.0,1.0,25453.0,3141.0,2194.0,77.0
2006,Mt. Tabor,10000 - 19999,15,20.0,2.0,11.0,0.0,2.0,238383.0,72054.0,71900.0,2072.0
2006,Mt. Tabor,20000 - 29999,14,27.0,4.0,5.0,1.0,4.0,361511.0,169067.0,167528.0,5929.0
2006,Mt. Tabor,30000 - 39999,9,17.0,5.0,3.0,0.0,1.0,325702.0,176880.0,173406.0,6241.0
2006,Mt. Tabor,40000 - 49999,8,18.0,5.0,3.0,0.0,0.0,366493.0,236558.0,235822.0,8923.0
2006,Mt. Tabor,50000 - 74999,18,50.0,14.0,4.0,0.0,0.0,1087498.0,687924.0,687719.0,24551.0
2006,Mt. Tabor,75000 +,8,23.0,6.0,1.0,0.0,1.0,1011624.0,796636.0,749208.0,32036.0
2006,N. Bennington ID,Loss or None,7,7.0,2.0,5.0,0.0,0.0,-75561.0,0.0,0.0,0.0
2006,N. Bennington ID,0.01 - 4999,61,40.0,6.0,54.0,1.0,0.0,173933.0,1727.0,7069.0,253.0
2006,N. Bennington ID,5000 - 9999,59,62.0,5.0,49.0,1.0,4.0,455366.0,28503.0,30514.0,1065.0
2006,N. Bennington ID,10000 - 14999,59,93.0,10.0,40.0,1.0,8.0,731616.0,193638.0,188121.0,5839.556500000002
2006,N. Bennington ID,15000 - 19999,45,64.0,8.0,30.0,0.0,7.0,781631.0,272082.0,271337.0,8789.1623
2006,N. Bennington ID,20000 - 24999,44,62.0,8.0,33.0,1.0,2.0,985029.0,476669.0,474973.0,15360.9585
2006,N. Bennington ID,25000 - 29999,43,79.0,13.0,23.0,0.0,7.0,1193840.0,531948.0,527587.0,17156.7036
2006,N. Bennington ID,30000 - 34999,27,44.0,7.0,15.0,0.0,5.0,869982.0,510669.0,510279.0,16767.0
2006,N. Bennington ID,35000 - 39999,23,53.0,9.0,10.0,1.0,3.0,876374.0,476690.0,469283.0,16356.0
2006,N. Bennington ID,40000 - 44999,34,82.0,19.0,10.0,0.0,5.0,1443737.0,814363.0,799721.0,26246.624
2006,N. Bennington ID,45000 - 49999,16,40.0,9.0,4.0,0.0,3.0,760616.0,468462.0,468297.0,16197.0
2006,N. Bennington ID,50000 - 59999,36,80.0,23.0,12.0,0.0,1.0,1967240.0,1294330.0,1263466.0,45493.0
2006,N. Bennington ID,60000 - 74999,41,97.0,31.0,7.0,0.0,3.0,2752196.0,1922019.0,1892124.0,64394.74750000001
2006,N. Bennington ID,75000 - 99999,38,116.0,31.0,3.0,0.0,4.0,3270843.0,2342242.0,2328956.0,88879.52900000002
2006,N. Bennington ID,100000 - 149999,20,50.0,16.0,4.0,0.0,0.0,2313071.0,1794411.0,1749678.0,78668.9064
2006,N. Bennington ID,150000 +,18,49.0,14.0,3.0,0.0,1.0,4844683.0,3936812.0,3431644.0,199184.95
2006,Orleans,Loss or None,6,10.0,2.0,3.0,0.0,1.0,-65125.0,0.0,0.0,109.0
2006,Orleans,0.01 - 4999,62,58.0,7.0,51.0,1.0,3.0,170284.0,2490.0,2476.0,90.0
2006,Orleans,5000 - 9999,59,76.0,4.0,41.0,2.0,12.0,437672.0,25973.0,25973.0,894.6546
2006,Orleans,10000 - 14999,54,87.0,7.0,38.0,2.0,7.0,683321.0,138763.0,138447.0,4329.229
2006,Orleans,15000 - 19999,37,63.0,9.0,21.0,0.0,7.0,654498.0,192948.0,184320.0,6260.0
2006,Orleans,20000 - 24999,51,86.0,9.0,24.0,3.0,15.0,1139383.0,500818.0,499869.0,17584.0
2006,Orleans,25000 - 29999,48,93.0,14.0,25.0,3.0,6.0,1304880.0,635303.0,632744.0,22847.0544
2006,Orleans,30000 - 34999,27,43.0,7.0,18.0,0.0,2.0,881174.0,525823.0,516959.0,17571.0242
2006,Orleans,35000 - 39999,25,48.0,8.0,14.0,0.0,3.0,944790.0,564171.0,560629.0,19313.271
2006,Orleans,40000 - 44999,20,41.0,10.0,9.0,0.0,1.0,855925.0,549205.0,511852.0,17749.0
2006,Orleans,45000 - 49999,18,44.0,11.0,5.0,1.0,1.0,849594.0,529957.0,528833.0,17696.0
2006,Orleans,50000 - 59999,32,78.0,23.0,8.0,0.0,1.0,1767272.0,1167469.0,1157542.0,44710.16
2006,Orleans,60000 - 74999,34,92.0,27.0,5.0,0.0,2.0,2256323.0,1527798.0,1493619.0,53450.0304
2006,Orleans,75000 - 99999,23,57.0,19.0,4.0,0.0,0.0,2004867.0,1478936.0,1455008.0,63279.504
2006,Orleans,100000 - 149999,13,31.0,13.0,0.0,0.0,0.0,1549479.0,1217435.0,1201303.0,57648.432
2006,Orleans,150000 +,*,,,,,,,,,
2006,Shaftbury ID,Loss or None,*,,,,,,,,,
2006,Shaftbury ID,0.01 - 9999,33,33.0,5.0,26.0,0.0,2.0,176426.0,10581.0,18927.0,671.0
2006,Shaftbury ID,10000 - 19999,27,49.0,6.0,16.0,0.0,5.0,380369.0,81102.0,76954.0,2313.0
2006,Shaftbury ID,20000 - 29999,28,53.0,11.0,13.0,0.0,4.0,680189.0,270416.0,257625.0,8579.0
2006,Shaftbury ID,30000 - 39999,29,59.0,16.0,10.0,0.0,3.0,1022637.0,516586.0,516368.0,18062.0
2006,Shaftbury ID,40000 - 49999,23,56.0,14.0,8.0,1.0,0.0,1033933.0,608883.0,588771.0,22898.0
2006,Shaftbury ID,50000 - 74999,56,138.0,39.0,11.0,0.0,6.0,3431695.0,2347290.0,2338231.0,87988.0
2006,Shaftbury ID,75000 +,66,198.0,58.0,5.0,0.0,3.0,8475949.0,6655394.0,6414042.0,241500.8677
2006,Underhill ID,Loss or None,*,,,,,,,,,
2006,Underhill ID,0.01 - 4999,61,8.0,0.0,61.0,0.0,0.0,155826.0,11715.0,7652.0,279.0
2006,Underhill ID,5000 - 9999,40,18.0,1.0,39.0,0.0,0.0,290770.0,46593.0,46098.0,1646.0
2006,Underhill ID,10000 - 14999,23,25.0,1.0,21.0,0.0,1.0,280913.0,119894.0,104777.0,2896.3624
2006,Underhill ID,15000 - 19999,27,39.0,3.0,21.0,0.0,3.0,475845.0,203352.0,203311.0,6906.5677
2006,Underhill ID,20000 - 24999,26,40.0,2.0,18.0,0.0,6.0,585228.0,312935.0,280686.0,9261.1763
2006,Underhill ID,25000 - 29999,18,31.0,4.0,12.0,0.0,2.0,502675.0,256896.0,232328.0,7460.559200000002
2006,Underhill ID,30000 - 34999,12,18.0,4.0,6.0,2.0,0.0,386264.0,218578.0,216407.0,7868.0
2006,Underhill ID,35000 - 39999,17,40.0,9.0,5.0,0.0,3.0,638728.0,325401.0,322390.0,11101.6568
2006,Underhill ID,40000 - 44999,16,36.0,7.0,7.0,0.0,2.0,679190.0,406495.0,385831.0,13128.976
2006,Underhill ID,45000 - 49999,12,29.0,7.0,5.0,0.0,0.0,561723.0,334623.0,334623.0,12024.541
2006,Underhill ID,50000 - 59999,18,42.0,12.0,4.0,0.0,2.0,1001516.0,648417.0,636679.0,23716.0086
2006,Underhill ID,60000 - 74999,46,130.0,38.0,8.0,0.0,0.0,3118044.0,2106052.0,2089449.0,74062.4837
2006,Underhill ID,75000 - 99999,38,103.0,33.0,4.0,0.0,1.0,3328600.0,2379997.0,2319869.0,100741.0
2006,Underhill ID,100000 - 149999,34,105.0,33.0,0.0,0.0,1.0,4007787.0,2964558.0,2935259.0,147164.81
2006,Underhill ID,150000 +,15,48.0,15.0,0.0,0.0,0.0,3912026.0,3318748.0,3160406.0,213155.0
2006,Underhill Town,Loss or None,8,11.0,2.0,6.0,0.0,0.0,-307946.0,0.0,0.0,0.0
2006,Underhill Town,0.01 - 4999,114,30.0,6.0,107.0,0.0,1.0,308390.0,43018.0,32396.0,1154.0
2006,Underhill Town,5000 - 9999,91,59.0,9.0,79.0,0.0,3.0,661501.0,131699.0,125782.0,4999.0
2006,Underhill Town,10000 - 14999,54,71.0,9.0,43.0,1.0,1.0,666125.0,198773.0,197786.0,6680.0
2006,Underhill Town,15000 - 19999,49,73.0,10.0,36.0,1.0,2.0,858167.0,322570.0,305456.0,10152.9634
2006,Underhill Town,20000 - 24999,45,69.0,14.0,30.0,1.0,0.0,1016362.0,415789.0,401528.0,13774.3094
2006,Underhill Town,25000 - 29999,52,83.0,15.0,32.0,0.0,5.0,1435365.0,754047.0,740296.0,26561.4443
2006,Underhill Town,30000 - 34999,36,53.0,12.0,22.0,0.0,2.0,1168499.0,680843.0,678025.0,23081.3402
2006,Underhill Town,35000 - 39999,50,87.0,15.0,29.0,2.0,4.0,1883975.0,1095565.0,1076469.0,37604.50900000001
2006,Underhill Town,40000 - 44999,33,59.0,14.0,14.0,1.0,4.0,1404815.0,896642.0,896199.0,30730.0
2006,Underhill Town,45000 - 49999,40,82.0,16.0,19.0,0.0,5.0,1900828.0,1080673.0,1108714.0,41796.8441
2006,Underhill Town,50000 - 59999,87,222.0,59.0,23.0,0.0,5.0,4732742.0,2894273.0,2854537.0,110387.9285
2006,Underhill Town,60000 - 74999,102,292.0,81.0,14.0,1.0,6.0,6921944.0,4385574.0,4327591.0,160921.456
2006,Underhill Town,75000 - 99999,184,513.0,158.0,14.0,2.0,10.0,16185173.0,11399626.0,11214002.0,482557.6536
2006,Underhill Town,100000 - 149999,146,443.0,133.0,11.0,0.0,2.0,17761527.0,13274691.0,12945095.0,663949.0
2006,Underhill Town,150000 +,103,314.0,97.0,5.0,0.0,1.0,24437592.0,19764534.0,18513360.0,1172597.0511
2006,Wells River,Loss or None,*,,,,,,,,,
2006,Wells River,0.01 - 9999,55,52.0,3.0,47.0,0.0,5.0,267960.0,10750.0,22424.0,809.0
2006,Wells River,10000 - 19999,56,100.0,11.0,33.0,1.0,11.0,864511.0,233125.0,233125.0,8370.4294
2006,Wells River,20000 - 29999,46,77.0,6.0,29.0,2.0,9.0,1162964.0,555795.0,547878.0,18061.7851
2006,Wells River,30000 - 39999,28,49.0,8.0,17.0,0.0,3.0,928394.0,551267.0,552536.0,19136.2967
2006,Wells River,40000 - 49999,10,20.0,5.0,5.0,0.0,0.0,443137.0,280678.0,272380.0,10058.0
2006,Wells River,50000 - 74999,26,54.0,19.0,6.0,0.0,1.0,1559150.0,1093259.0,1076149.0,41118.0
2006,Wells River,75000 +,15,43.0,15.0,0.0,0.0,0.0,1424465.0,1055939.0,1030789.0,43681.9388
2006,Suppressed,Loss or None,81,129.0,30.0,47.0,3.0,1.0,-2465347.0,0.0,0.0,101.0
2006,Suppressed,0.01 - 9999,10,13.0,2.0,7.0,0.0,1.0,52249.0,1367.0,1367.0,28.0
2006,Suppressed,10000 - 19999,7,13.0,4.0,3.0,0.0,0.0,101617.0,18433.0,18433.0,612.0
2006,Suppressed,20000 - 29999,12,20.0,5.0,6.0,0.0,1.0,300642.0,108932.0,105128.0,3340.6576
2006,Suppressed,30000 - 39999,9,19.0,6.0,2.0,0.0,1.0,313404.0,153408.0,149126.0,5522.0
2006,Suppressed,40000 - 49999,16,39.0,11.0,1.0,1.0,3.0,694931.0,396593.0,387529.0,12846.0
2006,Suppressed,50000 - 74999,15,39.0,11.0,2.0,0.0,2.0,927949.0,598858.0,596629.0,17707.434999999998
2006,Suppressed,75000 +,34,90.0,29.0,4.0,1.0,0.0,6061342.0,4851140.0,4437927.0,244346.0439
2007,Buel's Gore,0.01 - 9999,*,,,,,,,,,
2007,Buel's Gore,10000 - 19999,*,,,,,,,,,
2007,Buel's Gore,20000 - 29999,*,,,,,,,,,
2007,Buel's Gore,30000 - 39999,*,,,,,,,,,
2007,Buel's Gore,40000 - 49999,*,,,,,,,,,
2007,Buel's Gore,75000 +,*,,,,,,,,,
2007,Enosburg,Loss or None,12,18.0,3.0,9.0,0.0,0.0,-164157.0,0.0,0.0,0.0
2007,Enosburg,0.01 - 4999,143,132.0,12.0,122.0,1.0,8.0,363725.0,6185.0,4625.0,216.0
2007,Enosburg,5000 - 9999,152,178.0,15.0,112.0,7.0,18.0,1105548.0,75368.0,74795.0,2682.628
2007,Enosburg,10000 - 14999,124,203.0,19.0,81.0,1.0,23.0,1519506.0,301334.0,296324.0,10768.4249
2007,Enosburg,15000 - 19999,122,219.0,21.0,71.0,1.0,29.0,2124105.0,659951.0,651623.0,22784.6877
2007,Enosburg,20000 - 24999,113,203.0,30.0,58.0,1.0,24.0,2567481.0,1044216.0,1029915.0,36691.4699
2007,Enosburg,25000 - 29999,93,164.0,25.0,52.0,2.0,14.0,2582841.0,1315016.0,1297565.0,45749.5533
2007,Enosburg,30000 - 34999,97,183.0,33.0,50.0,2.0,12.0,3162799.0,1740824.0,1730313.0,61810.2331
2007,Enosburg,35000 - 39999,81,171.0,31.0,31.0,1.0,18.0,3015816.0,1710562.0,1688210.0,59985.1202
2007,Enosburg,40000 - 44999,63,136.0,30.0,28.0,1.0,4.0,2666572.0,1610376.0,1589759.0,58167.8686
2007,Enosburg,45000 - 49999,46,106.0,26.0,15.0,0.0,5.0,2181283.0,1359892.0,1345810.0,51311.0
2007,Enosburg,50000 - 59999,78,203.0,60.0,14.0,1.0,3.0,4291015.0,2709553.0,2676814.0,98954.7757
2007,Enosburg,60000 - 74999,114,322.0,97.0,14.0,0.0,3.0,7728466.0,5218850.0,5084463.0,186456.9942
2007,Enosburg,75000 - 99999,104,306.0,98.0,4.0,2.0,0.0,8825958.0,6372761.0,6269885.0,256631.0
2007,Enosburg,100000 - 149999,51,148.0,47.0,3.0,0.0,1.0,6088449.0,4613897.0,4428704.0,220813.0
2007,Enosburg,150000 +,23,43.0,11.0,12.0,0.0,0.0,6073764.0,5273298.0,4452208.0,313425.0
2007,Essex Junction,Loss or None,39,40.0,6.0,29.0,0.0,4.0,-227589.0,0.0,0.0,0.0
2007,Essex Junction,0.01 - 4999,534,254.0,13.0,499.0,2.0,20.0,1443302.0,87990.0,69249.0,2463.0
2007,Essex Junction,5000 - 9999,495,366.0,26.0,437.0,5.0,27.0,3648362.0,483666.0,462755.0,15964.4029
2007,Essex Junction,10000 - 14999,344,444.0,27.0,279.0,5.0,33.0,4287207.0,1214216.0,1174185.0,40087.552399999986
2007,Essex Junction,15000 - 19999,350,456.0,33.0,280.0,3.0,34.0,6132433.0,2543903.01,2530845.01,86569.42390000002
2007,Essex Junction,20000 - 24999,357,493.0,40.0,272.0,6.0,39.0,8052587.0,3996886.0,3964130.0,138348.245
2007,Essex Junction,25000 - 29999,410,570.0,53.0,293.0,12.0,52.0,11272650.0,6358557.0,6300041.0,219217.539
2007,Essex Junction,30000 - 34999,342,510.0,51.0,236.0,9.0,46.0,11092991.0,6663348.0,6612327.0,234948.73730000004
2007,Essex Junction,35000 - 39999,288,450.0,57.0,192.0,5.0,34.0,10810910.0,6881271.0,6842188.0,243614.6754
2007,Essex Junction,40000 - 44999,235,376.0,55.0,144.0,4.0,32.0,9954337.0,6460204.0,6426353.0,233732.1722
2007,Essex Junction,45000 - 49999,230,405.0,65.0,123.0,5.0,37.0,10904548.0,7027136.0,6968436.0,259917.5716
2007,Essex Junction,50000 - 59999,361,743.0,167.0,152.0,4.0,38.0,19756152.0,12846422.0,12706992.0,494266.6218000001
2007,Essex Junction,60000 - 74999,494,1136.0,298.0,163.0,2.0,31.0,33234112.0,22288165.0,22047564.0,873984.6926999999
2007,Essex Junction,75000 - 99999,600,1665.0,503.0,73.0,2.0,22.0,51927136.0,36213297.0,35771367.0,1477912.5542
2007,Essex Junction,100000 - 149999,517,1576.0,457.0,44.0,4.0,12.0,61516319.0,44742367.0,43911083.0,2157174.328
2007,Essex Junction,150000 +,207,631.0,188.0,15.0,1.0,3.0,51053396.0,41898518.0,40531079.0,2655489.0409000004
2007,Essex Town,Loss or None,35,52.0,11.0,23.0,0.0,1.0,-1725343.0,0.0,0.0,98.0
2007,Essex Town,0.01 - 4999,412,127.0,14.0,388.0,1.0,9.0,1074627.0,75481.0,52466.0,1866.0
2007,Essex Town,5000 - 9999,295,145.0,18.0,266.0,1.0,10.0,2131202.0,422302.0,385471.0,13247.1272
2007,Essex Town,10000 - 14999,198,248.0,20.0,160.0,1.0,17.0,2459638.0,698549.0,672114.0,23175.292999999998
2007,Essex Town,15000 - 19999,162,236.0,35.0,113.0,0.0,14.0,2824611.0,921092.0,888978.0,30247.5175
2007,Essex Town,20000 - 24999,159,227.0,25.0,118.0,1.0,15.0,3578368.0,1633193.0,1563266.0,54846.3554
2007,Essex Town,25000 - 29999,161,251.0,34.0,108.0,0.0,19.0,4440244.0,2251754.0,2215504.0,77425.21970000003
2007,Essex Town,30000 - 34999,167,282.0,42.0,103.0,1.0,21.0,5421231.0,2921847.0,2893456.0,102769.3253
2007,Essex Town,35000 - 39999,148,245.0,35.0,84.0,0.0,29.0,5527837.0,3158668.0,3112861.0,111197.8817
2007,Essex Town,40000 - 44999,164,294.0,52.0,87.0,1.0,24.0,6990484.0,4205351.0,4145536.0,150455.5544
2007,Essex Town,45000 - 49999,178,352.0,73.0,89.0,1.0,15.0,8457644.0,4927812.0,4896464.0,177001.9329
2007,Essex Town,50000 - 59999,335,735.0,174.0,128.0,1.0,32.0,18286440.0,11219416.0,11066209.0,419966.666
2007,Essex Town,60000 - 74999,424,1019.0,296.0,104.0,0.0,24.0,28482081.0,18741201.0,18467019.0,723077.0195
2007,Essex Town,75000 - 99999,633,1831.0,536.0,61.0,5.0,31.0,54871819.0,37671164.0,37236201.0,1554660.4983
2007,Essex Town,100000 - 149999,613,1888.0,556.0,41.0,0.0,16.0,73532182.0,53387897.0,52420426.0,2594919.6943
2007,Essex Town,150000 +,467,1529.0,443.0,15.0,0.0,9.0,138918487.0,116612126.0,107872928.0,7602030.3243
2007,Jericho ID,Loss or None,7,17.0,4.0,3.0,0.0,0.0,-723954.0,0.0,0.0,0.0
2007,Jericho ID,0.01 - 4999,39,19.0,3.0,35.0,0.0,1.0,97545.0,8959.0,6298.0,228.0
2007,Jericho ID,5000 - 9999,19,8.0,1.0,18.0,0.0,0.0,140279.0,31819.0,27939.0,880.0
2007,Jericho ID,10000 - 14999,17,29.0,7.0,10.0,0.0,0.0,204200.0,33730.0,31071.0,1121.0
2007,Jericho ID,15000 - 19999,12,16.0,1.0,9.0,0.0,2.0,203531.0,67099.0,67099.0,2386.0
2007,Jericho ID,20000 - 24999,12,15.0,2.0,10.0,0.0,0.0,261461.0,121419.0,114144.0,3882.1638
2007,Jericho ID,25000 - 29999,9,11.0,0.0,6.0,1.0,2.0,247301.0,155138.0,153579.0,4869.8286
2007,Jericho ID,30000 - 34999,18,43.0,8.0,7.0,0.0,3.0,579349.0,224670.0,225415.0,7998.0
2007,Jericho ID,35000 - 39999,16,29.0,5.0,7.0,1.0,3.0,591869.0,314457.0,312183.0,11193.0
2007,Jericho ID,40000 - 44999,8,20.0,5.0,2.0,0.0,1.0,342247.0,169993.0,169983.0,4637.5378
2007,Jericho ID,45000 - 49999,8,21.0,5.0,2.0,1.0,0.0,378855.0,155733.0,153375.0,5968.0
2007,Jericho ID,50000 - 59999,31,72.0,20.0,9.0,0.0,2.0,1727703.0,1040162.0,1034755.0,38247.804399999986
2007,Jericho ID,60000 - 74999,42,118.0,34.0,3.0,1.0,4.0,2782899.0,1792077.0,1777771.0,64557.662
2007,Jericho ID,75000 - 99999,83,252.0,79.0,1.0,1.0,2.0,7181629.0,4906911.0,4881478.0,199554.906
2007,Jericho ID,100000 - 149999,79,221.0,71.0,7.0,0.0,1.0,9525054.0,7127783.0,6954627.0,355296.3389000001
2007,Jericho ID,150000 +,57,186.0,55.0,1.0,0.0,1.0,14333608.0,11875636.0,11526779.0,662232.8069
2007,Mt. Holly,Loss or None,9,19.0,4.0,4.0,1.0,0.0,-306310.0,0.0,0.0,0.0
2007,Mt. Holly,0.01 - 4999,64,52.0,7.0,53.0,0.0,4.0,171590.0,1592.0,695.0,27.0
2007,Mt. Holly,5000 - 9999,51,42.0,5.0,40.0,0.0,6.0,385632.0,49234.0,52225.0,1846.0
2007,Mt. Holly,10000 - 14999,36,53.0,8.0,24.0,0.0,4.0,445072.0,84788.0,84208.0,3033.0
2007,Mt. Holly,15000 - 19999,48,85.0,12.0,27.0,0.0,9.0,848937.0,215558.0,210957.0,7438.34
2007,Mt. Holly,20000 - 24999,53,75.0,14.0,33.0,2.0,4.0,1188319.0,509743.0,504150.0,17251.062400000006
2007,Mt. Holly,25000 - 29999,52,104.0,23.0,21.0,0.0,8.0,1421893.0,597952.0,590275.0,19724.6341
