Year,Town,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2005,Addison,Loss or None,14,24.0,8.0,5.0,1.0,0.0,-278054.0,0.0,0.0,0.0
2005,Addison,0.01 - 4999,68,43.0,4.0,61.0,0.0,3.0,182966.0,3805.0,3679.0,123.0
2005,Addison,5000 - 9999,71,67.0,10.0,60.0,0.0,1.0,533770.0,48472.0,48395.0,1747.0
2005,Addison,10000 - 14999,58,96.0,16.0,35.0,1.0,6.0,735853.0,154681.0,149346.0,4851.9497999999985
2005,Addison,15000 - 19999,47,81.0,18.0,27.0,0.0,2.0,829158.0,247130.0,246781.0,7773.6107
2005,Addison,20000 - 24999,44,75.0,13.0,22.0,2.0,7.0,984060.0,405538.0,402215.0,12673.8244
2005,Addison,25000 - 29999,52,90.0,18.0,27.0,3.0,4.0,1438424.0,694441.0,692505.0,24345.40600000001
2005,Addison,30000 - 34999,39,70.0,16.0,17.0,1.0,5.0,1252190.0,658236.0,646711.0,22671.04
2005,Addison,35000 - 39999,44,111.0,22.0,14.0,2.0,6.0,1656521.0,895372.0,870182.0,29149.1281
2005,Addison,40000 - 44999,33,72.0,16.0,12.0,1.0,4.0,1402201.0,819027.0,817760.0,27706.5652
2005,Addison,45000 - 49999,42,113.0,29.0,12.0,0.0,1.0,1980170.0,1162795.0,1131481.0,44047.0
2005,Addison,50000 - 59999,51,132.0,41.0,8.0,0.0,2.0,2798962.0,1795079.0,1737234.0,65238.124
2005,Addison,60000 - 74999,71,216.0,62.0,8.0,0.0,1.0,4727596.0,3179617.0,3100549.0,115735.2684
2005,Addison,75000 - 99999,56,165.0,53.0,3.0,0.0,0.0,4858604.0,3463745.0,3305302.0,132355.5684
2005,Addison,100000 - 149999,34,84.0,30.0,4.0,0.0,0.0,4069180.0,3074352.0,2888579.0,140446.068
2005,Addison,150000 +,12,29.0,10.0,2.0,0.0,0.0,4001696.0,3512845.0,3128442.0,164824.9608
2005,Albany,Loss or None,10,17.0,5.0,5.0,0.0,0.0,-91899.0,0.0,0.0,0.0
2005,Albany,0.01 - 4999,44,39.0,9.0,33.0,1.0,1.0,100137.0,2462.0,2462.0,88.0
2005,Albany,5000 - 9999,40,55.0,11.0,23.0,1.0,5.0,294903.0,18743.0,18743.0,682.913
2005,Albany,10000 - 14999,26,53.0,8.0,13.0,0.0,5.0,341979.0,61359.0,61359.0,2270.2290000000007
2005,Albany,15000 - 19999,40,83.0,20.0,16.0,1.0,3.0,713119.0,158333.0,155390.0,4770.6656
2005,Albany,20000 - 24999,41,88.0,20.0,18.0,0.0,3.0,914842.0,318175.0,317261.0,11448.0
2005,Albany,25000 - 29999,29,59.0,14.0,9.0,1.0,5.0,777825.0,341771.0,339936.0,12107.0
2005,Albany,30000 - 34999,23,49.0,11.0,7.0,0.0,5.0,741800.0,373559.0,369563.0,12754.0
2005,Albany,35000 - 39999,23,54.0,13.0,8.0,0.0,2.0,870981.0,449725.0,449725.0,15695.0
2005,Albany,40000 - 44999,26,61.0,15.0,9.0,0.0,2.0,1099887.0,627305.0,609421.0,22010.0
2005,Albany,45000 - 49999,19,46.0,14.0,3.0,1.0,1.0,900637.0,554116.0,546035.0,20182.0
2005,Albany,50000 - 59999,27,62.0,20.0,7.0,0.0,0.0,1471782.0,1001739.0,993994.0,39249.0
2005,Albany,60000 - 74999,22,59.0,19.0,3.0,0.0,0.0,1437099.0,997784.0,994584.0,37336.75
2005,Albany,75000 - 99999,18,59.0,18.0,0.0,0.0,0.0,1500649.0,1069662.0,1039819.0,43579.0
2005,Albany,100000 - 149999,12,30.0,11.0,1.0,0.0,0.0,1430922.0,1140364.0,1119038.0,60580.1453
2005,Albany,150000 +,*,,,,,,,,,
2005,Alburg,Loss or None,14,22.0,6.0,7.0,1.0,0.0,-382452.0,0.0,0.0,0.0
2005,Alburg,0.01 - 4999,103,97.0,12.0,84.0,1.0,6.0,300294.0,2588.0,2588.0,97.0
2005,Alburg,5000 - 9999,109,121.0,14.0,86.0,2.0,7.0,811287.0,69942.0,69934.0,2450.6502
2005,Alburg,10000 - 14999,85,148.0,19.0,49.0,2.0,15.0,1064365.0,210304.0,217867.0,7172.920800000001
2005,Alburg,15000 - 19999,76,133.0,24.0,43.0,1.0,8.0,1322410.0,406666.0,394053.0,13123.5204
2005,Alburg,20000 - 24999,90,175.0,32.0,39.0,1.0,18.0,2036363.0,800049.0,796061.0,25363.7115
2005,Alburg,25000 - 29999,86,180.0,35.0,36.0,2.0,13.0,2369154.0,1121547.0,1114908.0,37370.44
2005,Alburg,30000 - 34999,56,123.0,26.0,23.0,0.0,7.0,1831031.0,935469.0,932152.0,30456.2802
2005,Alburg,35000 - 39999,54,97.0,21.0,24.0,2.0,7.0,2017454.0,1236332.0,1233673.0,42569.6295
2005,Alburg,40000 - 44999,43,87.0,21.0,19.0,0.0,3.0,1810399.0,1157597.0,1156425.0,37438.3658
2005,Alburg,45000 - 49999,37,83.0,23.0,13.0,0.0,1.0,1757474.0,1109506.0,1109368.0,40844.6472
2005,Alburg,50000 - 59999,62,161.0,44.0,11.0,2.0,5.0,3393935.0,2205547.0,2187253.0,79408.017
2005,Alburg,60000 - 74999,91,231.0,76.0,15.0,0.0,0.0,6088555.0,4222402.0,4177012.0,148771.0
2005,Alburg,75000 - 99999,60,154.0,57.0,0.0,2.0,1.0,5104440.0,3784112.0,3728228.0,135022.5311
2005,Alburg,100000 - 149999,33,79.0,30.0,3.0,0.0,0.0,3877540.0,3071159.0,2918308.0,137271.4096
2005,Alburg,150000 +,20,51.0,18.0,2.0,0.0,0.0,7241578.0,6241234.0,5867680.0,357013.4152
2005,Andover,Loss or None,7,11.0,3.0,3.0,1.0,0.0,-491463.0,0.0,0.0,0.0
2005,Andover,0.01 - 9999,39,34.0,7.0,31.0,1.0,0.0,147395.0,10730.0,9865.0,351.0
2005,Andover,10000 - 19999,26,52.0,12.0,10.0,0.0,4.0,398736.0,64653.0,61397.0,2234.2988
2005,Andover,20000 - 29999,33,59.0,10.0,20.0,2.0,1.0,836313.0,387587.0,374323.0,13108.0
2005,Andover,30000 - 39999,32,54.0,10.0,18.0,1.0,3.0,1120273.0,645527.0,634888.0,21675.6567
2005,Andover,40000 - 49999,19,47.0,15.0,2.0,1.0,1.0,851139.0,484377.0,482913.0,16706.5
2005,Andover,50000 - 74999,33,70.0,24.0,6.0,2.0,1.0,2038527.0,1448684.0,1405114.0,53005.789
2005,Andover,75000 +,40,88.0,33.0,6.0,1.0,0.0,5651456.0,4217609.0,3896276.0,193983.5894
2005,Arlington,Loss or None,14,27.0,4.0,7.0,1.0,2.0,-485878.0,0.0,0.0,1.0
2005,Arlington,0.01 - 4999,134,82.0,12.0,119.0,2.0,1.0,351518.0,6938.0,6673.0,238.0
2005,Arlington,5000 - 9999,144,152.0,19.0,110.0,2.0,13.0,1077295.0,85394.0,85029.0,3049.6638
2005,Arlington,10000 - 14999,121,195.0,26.0,77.0,2.0,16.0,1501860.0,336375.0,326545.0,11383.0279
2005,Arlington,15000 - 19999,116,186.0,27.0,70.0,2.0,17.0,2052437.0,684751.0,674958.0,23109.5756
2005,Arlington,20000 - 24999,90,150.0,19.0,52.0,4.0,15.0,2012413.0,893062.0,883860.0,30597.4528
2005,Arlington,25000 - 29999,85,138.0,19.0,51.0,2.0,13.0,2339884.0,1238950.0,1209183.0,41386.8806
2005,Arlington,30000 - 34999,74,132.0,28.0,39.0,1.0,6.0,2401986.0,1347736.0,1335189.0,45911.8996
2005,Arlington,35000 - 39999,64,121.0,26.0,31.0,1.0,6.0,2397445.0,1410239.0,1373189.0,45826.4894
2005,Arlington,40000 - 44999,56,108.0,30.0,20.0,1.0,5.0,2384989.0,1509104.0,1465754.0,51170.9537
2005,Arlington,45000 - 49999,60,131.0,35.0,18.0,1.0,6.0,2848099.0,1789320.0,1770272.0,63965.2687
2005,Arlington,50000 - 59999,80,176.0,54.0,22.0,1.0,3.0,4367415.0,2868424.0,2853684.0,104303.0582
2005,Arlington,60000 - 74999,93,230.0,72.0,17.0,2.0,2.0,6209877.0,4292481.0,4151736.0,158759.8095
2005,Arlington,75000 - 99999,91,244.0,82.0,7.0,0.0,2.0,7898672.0,5712703.0,5626062.0,225903.5411
2005,Arlington,100000 - 149999,58,158.0,46.0,7.0,1.0,4.0,6839487.0,5126560.0,4962568.0,238447.2508
2005,Arlington,150000 +,45,108.0,33.0,12.0,0.0,0.0,14102541.0,11892542.0,10013654.0,616302.569
2005,Athens,Loss or None,*,,,,,,,,,
2005,Athens,0.01 - 9999,29,29.0,2.0,23.0,1.0,3.0,166253.0,15192.0,13730.0,488.0
2005,Athens,10000 - 19999,36,67.0,14.0,15.0,0.0,7.0,532726.0,112681.0,110923.0,3634.3383
2005,Athens,20000 - 29999,29,56.0,9.0,13.0,1.0,6.0,718655.0,303455.0,287968.0,10139.2785
2005,Athens,30000 - 39999,19,32.0,4.0,10.0,0.0,5.0,670968.0,413630.0,407904.0,14435.0
2005,Athens,40000 - 49999,14,39.0,13.0,1.0,0.0,0.0,613048.0,343396.0,340987.0,12294.0
2005,Athens,50000 - 74999,22,66.0,19.0,2.0,0.0,1.0,1359674.0,913202.0,903893.0,31527.0
2005,Athens,75000 +,11,25.0,9.0,2.0,0.0,0.0,1186396.0,864218.0,810889.0,28006.6452
2005,Averill,Loss or None,*,,,,,,,,,
2005,Averill,0.01 - 9999,*,,,,,,,,,
2005,Averill,10000 - 19999,*,,,,,,,,,
2005,Averill,20000 - 29999,*,,,,,,,,,
2005,Avery's Gore,10000 - 19999,*,,,,,,,,,
2005,Bakersfield,Loss or None,4,7.0,2.0,2.0,0.0,0.0,-164019.0,0.0,0.0,0.0
2005,Bakersfield,0.01 - 4999,50,32.0,1.0,45.0,0.0,4.0,117609.0,616.0,241.0,9.0
2005,Bakersfield,5000 - 9999,40,45.0,5.0,31.0,0.0,4.0,295392.0,19676.0,19676.0,771.0
2005,Bakersfield,10000 - 14999,39,67.0,11.0,23.0,1.0,4.0,487861.0,102431.0,99927.0,3274.0
2005,Bakersfield,15000 - 19999,34,77.0,13.0,14.0,1.0,6.0,595568.0,165543.0,160375.0,5761.0
2005,Bakersfield,20000 - 24999,34,71.0,14.0,15.0,1.0,4.0,754876.0,292449.0,286368.0,9593.409
2005,Bakersfield,25000 - 29999,44,82.0,12.0,23.0,1.0,8.0,1206815.0,584240.0,583991.0,20263.0
2005,Bakersfield,30000 - 34999,36,87.0,19.0,14.0,0.0,3.0,1158426.0,511006.0,492316.0,16310.8393
2005,Bakersfield,35000 - 39999,29,65.0,15.0,13.0,0.0,1.0,1082384.0,607524.0,607451.0,20494.6211
2005,Bakersfield,40000 - 44999,31,63.0,13.0,13.0,1.0,4.0,1299254.0,797663.0,793135.0,29646.0
2005,Bakersfield,45000 - 49999,21,53.0,14.0,6.0,0.0,1.0,985171.0,612074.0,572994.0,22106.0
2005,Bakersfield,50000 - 59999,46,143.0,43.0,1.0,0.0,2.0,2521290.0,1549548.0,1548385.0,54761.0
2005,Bakersfield,60000 - 74999,63,192.0,53.0,5.0,0.0,5.0,4207264.0,2841907.0,2829973.0,107048.2293
2005,Bakersfield,75000 - 99999,64,169.0,57.0,6.0,1.0,0.0,5478815.0,4034531.0,4044672.0,178669.4109
2005,Bakersfield,100000 - 149999,17,47.0,17.0,0.0,0.0,0.0,1928743.0,1476507.0,1430005.0,65592.4484
2005,Bakersfield,150000 +,8,19.0,6.0,2.0,0.0,0.0,1547054.0,1313879.0,1141748.0,70493.0
2005,Baltimore,Loss or None,*,,,,,,,,,
2005,Baltimore,0.01 - 9999,23,22.0,5.0,17.0,0.0,1.0,130242.0,10598.0,10075.0,325.3075
2005,Baltimore,10000 - 19999,11,15.0,3.0,7.0,0.0,1.0,171856.0,48444.0,42591.0,1534.0
2005,Baltimore,20000 - 29999,18,38.0,6.0,11.0,0.0,1.0,448750.0,192764.0,192764.0,7039.7342
2005,Baltimore,30000 - 39999,11,22.0,5.0,4.0,1.0,1.0,370400.0,220414.0,220414.0,7962.0
2005,Baltimore,40000 - 49999,9,22.0,7.0,1.0,0.0,1.0,406336.0,240687.0,236558.0,7594.0
2005,Baltimore,50000 - 74999,26,66.0,22.0,3.0,0.0,1.0,1553495.0,1039272.0,1036478.0,40038.0
2005,Baltimore,75000 +,13,40.0,12.0,1.0,0.0,0.0,1195190.0,885061.0,879506.0,41400.0
2005,Barnard,Loss or None,12,18.0,6.0,5.0,1.0,0.0,-1392946.0,0.0,0.0,6270.0
2005,Barnard,0.01 - 4999,32,18.0,4.0,28.0,0.0,0.0,98809.0,3772.0,3231.0,113.0
2005,Barnard,5000 - 9999,39,38.0,6.0,31.0,1.0,1.0,294787.0,32526.0,29845.0,1068.0
2005,Barnard,10000 - 14999,31,51.0,11.0,19.0,0.0,1.0,393466.0,80470.0,80276.0,2176.7547
2005,Barnard,15000 - 19999,37,64.0,11.0,17.0,1.0,8.0,646344.0,178526.0,175326.0,5932.6299
2005,Barnard,20000 - 24999,31,47.0,6.0,22.0,0.0,3.0,707636.0,315164.0,298964.0,9945.0
2005,Barnard,25000 - 29999,19,31.0,5.0,14.0,0.0,0.0,529859.0,275458.0,275358.0,9759.7664
2005,Barnard,30000 - 34999,30,58.0,13.0,9.0,3.0,5.0,982193.0,506646.0,504870.0,18089.0
2005,Barnard,35000 - 39999,23,49.0,13.0,6.0,3.0,1.0,859951.0,459189.0,435331.0,15737.0
2005,Barnard,40000 - 44999,29,58.0,14.0,9.0,4.0,2.0,1240176.0,676744.0,661076.0,23222.5546
2005,Barnard,45000 - 49999,21,41.0,14.0,5.0,2.0,0.0,1001779.0,652140.0,650937.0,24763.0
2005,Barnard,50000 - 59999,29,54.0,16.0,10.0,2.0,1.0,1593978.0,1133397.0,1108923.0,41648.4777
2005,Barnard,60000 - 74999,34,90.0,30.0,3.0,0.0,1.0,2264309.0,1520524.0,1500625.0,57415.0
2005,Barnard,75000 - 99999,35,97.0,30.0,4.0,1.0,0.0,2985227.0,1931721.0,1982074.0,81338.16
2005,Barnard,100000 - 149999,23,58.0,18.0,5.0,0.0,0.0,2637792.0,1861541.0,1654963.0,75954.9345
2005,Barnard,150000 +,31,75.0,27.0,3.0,1.0,0.0,26333137.0,22726424.0,15463464.0,877552.0368000001
2005,Barnet,Loss or None,21,30.0,9.0,9.0,2.0,1.0,-980016.0,0.0,0.0,0.0
2005,Barnet,0.01 - 4999,73,43.0,6.0,66.0,0.0,1.0,195981.0,4953.0,3131.0,111.0
2005,Barnet,5000 - 9999,82,97.0,19.0,60.0,0.0,3.0,596472.0,40749.0,40036.0,1432.67
2005,Barnet,10000 - 14999,76,119.0,17.0,50.0,1.0,8.0,940630.0,202950.0,202473.0,6997.9344999999985
2005,Barnet,15000 - 19999,66,126.0,20.0,32.0,1.0,13.0,1131664.0,310948.0,307360.0,10280.5963
2005,Barnet,20000 - 24999,50,93.0,17.0,22.0,2.0,9.0,1136097.0,457160.0,455731.0,16318.301000000001
2005,Barnet,25000 - 29999,60,123.0,20.0,22.0,5.0,13.0,1638897.0,808241.0,790183.0,26224.0955
2005,Barnet,30000 - 34999,52,121.0,25.0,22.0,1.0,4.0,1666517.0,838199.0,839312.0,29165.0
2005,Barnet,35000 - 39999,32,72.0,19.0,10.0,1.0,2.0,1210753.0,688821.0,687319.0,24156.586
2005,Barnet,40000 - 44999,35,77.0,17.0,16.0,1.0,1.0,1486182.0,930410.0,937091.0,35838.0
2005,Barnet,45000 - 49999,22,47.0,12.0,6.0,1.0,3.0,1055729.0,719689.0,726523.0,29222.0
2005,Barnet,50000 - 59999,55,144.0,44.0,10.0,0.0,1.0,3023611.0,1951965.0,1916549.0,72388.0
2005,Barnet,60000 - 74999,67,187.0,55.0,8.0,1.0,3.0,4487858.0,3114380.0,3096276.0,114965.6257
2005,Barnet,75000 - 99999,60,190.0,56.0,0.0,0.0,4.0,5219550.0,3849180.0,3749373.0,162197.6416
2005,Barnet,100000 - 149999,29,66.0,26.0,2.0,0.0,1.0,3544158.0,2714529.0,2610141.0,125012.3227
2005,Barnet,150000 +,22,60.0,20.0,1.0,0.0,1.0,7379368.0,6365987.0,5421679.0,327279.0
2005,Barre City,Loss or None,31,32.0,4.0,26.0,0.0,1.0,-504902.0,0.0,0.0,32.0
2005,Barre City,0.01 - 4999,440,433.0,43.0,346.0,3.0,48.0,1172636.0,15379.0,14629.0,1790.0
2005,Barre City,5000 - 9999,460,531.0,50.0,358.0,4.0,48.0,3422507.0,274710.0,283721.0,9939.2193
2005,Barre City,10000 - 14999,403,604.0,50.0,273.0,10.0,70.0,5023650.0,1141793.0,1129082.0,40161.12
2005,Barre City,15000 - 19999,434,648.0,60.0,282.0,18.0,74.0,7584882.0,2879592.0,2824453.0,98855.9671
2005,Barre City,20000 - 24999,413,640.0,62.0,259.0,13.0,79.0,9273424.0,4535577.0,4498262.0,158628.2669
2005,Barre City,25000 - 29999,364,605.0,73.0,218.0,8.0,65.0,10063607.0,5633853.0,5605447.0,198279.0748
2005,Barre City,30000 - 34999,309,523.0,73.0,172.0,11.0,53.0,10033078.0,6070210.0,6014603.0,211762.8377
2005,Barre City,35000 - 39999,305,566.0,101.0,162.0,4.0,38.0,11378252.0,7114282.0,7059950.0,252217.5173
2005,Barre City,40000 - 44999,190,363.0,73.0,91.0,2.0,24.0,8042951.0,5282552.0,5208220.0,193235.665
2005,Barre City,45000 - 49999,172,352.0,84.0,67.0,3.0,18.0,8185861.0,5508062.0,5474962.0,212497.1718
2005,Barre City,50000 - 59999,256,640.0,174.0,62.0,2.0,18.0,14030376.0,9333990.0,9281807.0,357451.4749000001
2005,Barre City,60000 - 74999,285,745.0,234.0,42.0,0.0,9.0,19110995.0,13493940.0,13303723.0,513555.9272999999
2005,Barre City,75000 - 99999,248,673.0,220.0,22.0,1.0,5.0,21110035.0,15721272.0,15514863.0,683495.0646
2005,Barre City,100000 - 149999,107,299.0,97.0,7.0,1.0,2.0,12753479.0,10110701.0,9794180.0,496893.8468
2005,Barre City,150000 +,27,80.0,20.0,5.0,0.0,2.0,6624270.0,5652957.0,5038095.0,329032.0
2005,Barre Town,Loss or None,38,39.0,9.0,25.0,1.0,3.0,-275817.0,0.0,0.0,272.0
2005,Barre Town,0.01 - 4999,325,208.0,27.0,287.0,0.0,11.0,874315.0,28282.0,24640.0,900.0
2005,Barre Town,5000 - 9999,322,273.0,38.0,261.0,1.0,22.0,2376490.0,307071.0,296263.0,10244.0
2005,Barre Town,10000 - 14999,262,382.0,52.0,178.0,5.0,27.0,3267298.0,797508.0,789453.0,27690.9375
2005,Barre Town,15000 - 19999,260,408.0,73.0,153.0,1.0,33.0,4547991.0,1448189.0,1435520.0,48609.93459999999
2005,Barre Town,20000 - 24999,240,389.0,55.0,139.0,6.0,40.0,5421488.0,2458903.0,2446461.0,86019.37800000001
2005,Barre Town,25000 - 29999,250,431.0,75.0,134.0,6.0,35.0,6876945.0,3559651.0,3543092.0,125433.4752
2005,Barre Town,30000 - 34999,250,452.0,75.0,123.0,3.0,49.0,8102963.0,4614648.0,4589611.0,161259.6323
2005,Barre Town,35000 - 39999,220,435.0,77.0,106.0,4.0,33.0,8243626.0,5028010.0,4993301.0,175334.22979999994
2005,Barre Town,40000 - 44999,188,398.0,97.0,71.0,4.0,16.0,7953073.0,4872555.0,4902518.0,182673.3925
2005,Barre Town,45000 - 49999,188,433.0,101.0,59.0,4.0,24.0,8892376.0,5631455.0,5557381.0,208287.4587
2005,Barre Town,50000 - 59999,308,762.0,226.0,65.0,1.0,16.0,16894529.0,11064490.0,10955539.0,418595.5261000001
2005,Barre Town,60000 - 74999,378,1075.0,331.0,33.0,3.0,11.0,25493552.0,17584210.0,17382343.0,660924.5275999999
2005,Barre Town,75000 - 99999,417,1212.0,398.0,12.0,1.0,6.0,35605706.0,25948917.0,25614414.0,1102759.8417
2005,Barre Town,100000 - 149999,246,706.0,227.0,12.0,0.0,7.0,29056518.0,22091453.0,21494017.0,1100272.8667
2005,Barre Town,150000 +,134,345.0,118.0,15.0,0.0,1.0,38342428.0,33136420.0,30761479.0,2241871.1404
2005,Barton,Loss or None,17,25.0,5.0,12.0,0.0,0.0,-248024.0,0.0,0.0,0.0
2005,Barton,0.01 - 4999,112,109.0,18.0,90.0,0.0,4.0,257775.0,5567.0,4589.0,188.0
2005,Barton,5000 - 9999,103,133.0,18.0,73.0,3.0,9.0,747997.0,42561.0,42489.0,1489.0
2005,Barton,10000 - 14999,98,183.0,23.0,53.0,1.0,21.0,1223689.0,229043.0,223167.0,7750.1844
2005,Barton,15000 - 19999,74,130.0,19.0,43.0,2.0,10.0,1295259.0,421544.0,420730.0,14263.6993
2005,Barton,20000 - 24999,87,141.0,19.0,54.0,4.0,10.0,1949600.0,909580.0,898955.0,31699.0545
2005,Barton,25000 - 29999,75,135.0,23.0,44.0,0.0,8.0,2062921.0,1071428.0,1066089.0,37363.0
2005,Barton,30000 - 34999,62,114.0,24.0,28.0,3.0,7.0,2021760.0,1097349.0,1089762.0,39101.0
2005,Barton,35000 - 39999,50,115.0,26.0,19.0,1.0,4.0,1871271.0,1033113.0,1018734.0,36702.0082
2005,Barton,40000 - 44999,45,98.0,25.0,14.0,1.0,5.0,1898841.0,1137033.0,1131421.0,41489.2111
2005,Barton,45000 - 49999,45,122.0,36.0,5.0,2.0,2.0,2150571.0,1239964.0,1238978.0,45578.7576
2005,Barton,50000 - 59999,57,143.0,47.0,8.0,1.0,1.0,3114312.0,1988566.0,1982000.0,75292.0
2005,Barton,60000 - 74999,49,129.0,40.0,6.0,1.0,2.0,3254535.0,2277523.0,2237641.0,86919.7306
2005,Barton,75000 - 99999,32,79.0,28.0,4.0,0.0,0.0,2731659.0,2056198.0,2014190.0,85821.9471
2005,Barton,100000 - 149999,12,35.0,11.0,1.0,0.0,0.0,1386758.0,1116742.0,1028231.0,43266.0372
2005,Barton,150000 +,10,34.0,9.0,1.0,0.0,0.0,2521876.0,2190205.0,2029450.0,122325.0
2005,Belvidere,Loss or None,*,,,,,,,,,
2005,Belvidere,0.01 - 9999,28,27.0,2.0,22.0,0.0,4.0,146114.0,12504.0,10526.0,380.0
2005,Belvidere,10000 - 19999,24,49.0,8.0,15.0,0.0,1.0,378856.0,106714.0,106009.0,3686.0
2005,Belvidere,20000 - 29999,19,27.0,4.0,12.0,1.0,2.0,467440.0,255244.0,255244.0,9184.0
2005,Belvidere,30000 - 39999,24,50.0,13.0,8.0,1.0,2.0,815480.0,430820.0,417377.0,14175.3415
2005,Belvidere,40000 - 49999,11,20.0,5.0,6.0,0.0,0.0,496931.0,328313.0,328313.0,13127.0
2005,Belvidere,50000 - 74999,25,71.0,22.0,3.0,0.0,0.0,1583154.0,1072680.0,1045761.0,39210.0
2005,Belvidere,75000 +,12,30.0,10.0,2.0,0.0,0.0,2030104.0,1602326.0,1217097.0,73526.0
2005,Bennington,Loss or None,63,79.0,19.0,41.0,1.0,2.0,-2416537.0,0.0,0.0,0.0
2005,Bennington,0.01 - 4999,778,705.0,66.0,653.0,6.0,53.0,2095790.0,48869.0,42793.0,2784.0
2005,Bennington,5000 - 9999,764,885.0,75.0,587.0,5.0,97.0,5637033.0,457118.0,441764.0,14978.7705
2005,Bennington,10000 - 14999,691,1151.0,121.0,429.0,11.0,130.0,8625732.0,1710766.0,1701561.0,56299.13249999999
2005,Bennington,15000 - 19999,676,1083.0,128.0,400.0,11.0,137.0,11783312.0,3954895.0,3901186.0,128525.0951
2005,Bennington,20000 - 24999,588,1000.0,123.0,332.0,16.0,117.0,13162555.0,5944496.0,5921122.0,193497.3784
2005,Bennington,25000 - 29999,477,828.0,106.0,291.0,9.0,71.0,13045429.0,7001558.0,6949944.0,227332.3118
2005,Bennington,30000 - 34999,393,731.0,115.0,205.0,9.0,64.0,12711217.0,7289585.0,7230577.0,238567.2712
2005,Bennington,35000 - 39999,326,623.0,121.0,147.0,9.0,49.0,12232916.0,7449314.0,7369899.0,237147.9479
2005,Bennington,40000 - 44999,283,632.0,148.0,110.0,2.0,23.0,11990926.0,7335620.0,7254079.0,238852.4556
2005,Bennington,45000 - 49999,251,560.0,137.0,80.0,8.0,26.0,11933383.0,7552966.0,7429355.0,256020.4869
2005,Bennington,50000 - 59999,402,1003.0,277.0,91.0,6.0,28.0,22074138.0,14512191.0,14351412.0,497268.5348000001
2005,Bennington,60000 - 74999,438,1183.0,361.0,61.0,2.0,14.0,29421510.0,20004124.0,19802026.0,647296.7701000001
2005,Bennington,75000 - 99999,380,1012.0,329.0,39.0,4.0,8.0,32598719.0,23859003.0,23472919.0,871057.2453
2005,Bennington,100000 - 149999,209,559.0,174.0,27.0,4.0,4.0,24716005.0,18775646.0,18090091.0,783234.2106999998
2005,Bennington,150000 +,171,441.0,133.0,29.0,3.0,6.0,67217510.0,59729029.0,49853770.0,3390572.2339000013
2005,Benson,Loss or None,6,15.0,4.0,2.0,0.0,0.0,-91324.0,0.0,0.0,0.0
2005,Benson,0.01 - 4999,44,47.0,8.0,33.0,0.0,3.0,124297.0,1908.0,1908.0,70.0
2005,Benson,5000 - 9999,43,66.0,10.0,26.0,1.0,6.0,314271.0,19854.0,19683.0,549.0
2005,Benson,10000 - 14999,45,87.0,11.0,23.0,0.0,11.0,562305.0,96249.0,94487.0,3486.0
2005,Benson,15000 - 19999,33,61.0,12.0,18.0,0.0,3.0,571241.0,158545.0,155924.0,5845.0
2005,Benson,20000 - 24999,36,61.0,9.0,22.0,0.0,5.0,794139.0,367209.0,369600.0,12556.0
2005,Benson,25000 - 29999,36,69.0,10.0,17.0,0.0,9.0,992904.0,510009.0,487863.0,15502.8088
2005,Benson,30000 - 34999,28,64.0,13.0,10.0,0.0,5.0,907524.0,451253.0,452070.0,16212.4653
2005,Benson,35000 - 39999,18,46.0,13.0,3.0,0.0,2.0,683699.0,335480.0,330605.0,11728.4136
2005,Benson,40000 - 44999,22,42.0,14.0,7.0,1.0,0.0,937871.0,597581.0,597581.0,18310.2523
2005,Benson,45000 - 49999,25,55.0,14.0,9.0,0.0,2.0,1183524.0,755592.0,724217.0,27627.0
2005,Benson,50000 - 59999,35,92.0,30.0,3.0,0.0,2.0,1901210.0,1191958.0,1183414.0,39386.5456
2005,Benson,60000 - 74999,33,95.0,30.0,2.0,0.0,1.0,2198470.0,1536921.0,1536380.0,58184.0
2005,Benson,75000 - 99999,38,99.0,33.0,3.0,0.0,2.0,3211707.0,2366100.0,2283800.0,94432.052
2005,Benson,100000 - 149999,8,16.0,7.0,1.0,0.0,0.0,979097.0,802649.0,739491.0,38985.0
2005,Benson,150000 +,5,13.0,4.0,1.0,0.0,0.0,1450728.0,1199525.0,1085860.0,75845.0
2005,Berkshire,Loss or None,12,14.0,2.0,10.0,0.0,0.0,-259290.0,0.0,0.0,0.0
2005,Berkshire,0.01 - 4999,42,35.0,4.0,34.0,1.0,3.0,100828.0,4.0,0.0,0.0
2005,Berkshire,5000 - 9999,55,58.0,9.0,44.0,0.0,2.0,410248.0,38827.0,37905.0,1224.0928
2005,Berkshire,10000 - 14999,41,78.0,11.0,25.0,2.0,3.0,505057.0,88736.0,83091.0,2997.0
2005,Berkshire,15000 - 19999,50,96.0,24.0,24.0,0.0,2.0,864345.0,209263.0,209113.0,7122.4140000000025
2005,Berkshire,20000 - 24999,48,88.0,13.0,26.0,0.0,9.0,1102063.0,468255.0,464168.0,16181.112
2005,Berkshire,25000 - 29999,42,80.0,15.0,21.0,0.0,6.0,1175715.0,607485.0,603348.0,21544.0
2005,Berkshire,30000 - 34999,45,121.0,22.0,11.0,1.0,11.0,1443945.0,659856.0,648360.0,22998.3088
2005,Berkshire,35000 - 39999,46,105.0,21.0,17.0,0.0,8.0,1731109.0,952635.0,926045.0,32190.9852
